[06:10:50.470] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.500] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.500] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.500] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.501] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.501] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.502] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.502] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.502] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.502] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.503] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.503] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.503] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.504] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.504] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.504] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.505] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.505] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.506] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.506] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.507] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.507] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.507] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.508] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.509] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.510] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.510] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.511] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:50.517] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 134 bytes, LBA: 0, flags: O_RDWR
[06:10:50.520] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.525] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.527] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.527] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.528] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:50.528] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.528] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:50.529] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.529] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:50.530] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:50.530] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:50.531] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.531] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:50.531] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.531] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.532] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.532] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 61441 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.533] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:50.533] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:50.534] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 8190 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.534] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.535] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 3462 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.537] READ: PID 48373 (sudo): file 'ptmx' (inode: 89), size: 57043 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.471] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.472] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 0, flags: O_WRONLY
[06:10:50.472] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.472] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.472] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.473] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 122 bytes, LBA: 103, flags: O_WRONLY
[06:10:50.473] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.473] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.473] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 123 bytes, LBA: 0, flags: O_RDWR
[06:10:50.474] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 123 bytes, LBA: 225, flags: O_WRONLY
[06:10:50.475] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.475] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.475] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.476] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 348, flags: O_WRONLY
[06:10:50.476] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 123 bytes, LBA: 0, flags: O_RDWR
[06:10:50.476] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 123 bytes, LBA: 464, flags: O_WRONLY
[06:10:50.476] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.476] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 587, flags: O_WRONLY
[06:10:50.477] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 123 bytes, LBA: 0, flags: O_RDWR
[06:10:50.477] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 123 bytes, LBA: 701, flags: O_WRONLY
[06:10:50.477] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.477] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 122 bytes, LBA: 824, flags: O_WRONLY
[06:10:50.478] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 123 bytes, LBA: 0, flags: O_RDWR
[06:10:50.478] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.478] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.478] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 123 bytes, LBA: 946, flags: O_WRONLY
[06:10:50.478] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.481] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.483] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 123 bytes, LBA: 0, flags: O_RDWR
[06:10:50.484] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 123 bytes, LBA: 1069, flags: O_WRONLY
[06:10:50.484] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.484] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 122 bytes, LBA: 1192, flags: O_WRONLY
[06:10:50.484] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.485] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 1314, flags: O_WRONLY
[06:10:50.485] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.485] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 1430, flags: O_WRONLY
[06:10:50.485] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.485] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 1546, flags: O_WRONLY
[06:10:50.486] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.486] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 1662, flags: O_WRONLY
[06:10:50.486] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.486] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 1776, flags: O_WRONLY
[06:10:50.487] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.489] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.489] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.489] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 1890, flags: O_WRONLY
[06:10:50.489] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.490] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.490] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.490] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 2006, flags: O_WRONLY
[06:10:50.490] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.490] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.491] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.491] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 2120, flags: O_WRONLY
[06:10:50.491] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.491] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 2236, flags: O_WRONLY
[06:10:50.491] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.492] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 2350, flags: O_WRONLY
[06:10:50.492] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.492] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 2466, flags: O_WRONLY
[06:10:50.492] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.492] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 2580, flags: O_WRONLY
[06:10:50.493] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.493] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.493] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.493] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 2696, flags: O_WRONLY
[06:10:50.494] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.495] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 2810, flags: O_WRONLY
[06:10:50.496] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.496] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.496] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.496] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.496] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.497] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 2926, flags: O_WRONLY
[06:10:50.497] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.497] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 3040, flags: O_WRONLY
[06:10:50.497] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.498] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 3156, flags: O_WRONLY
[06:10:50.498] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.498] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 3270, flags: O_WRONLY
[06:10:50.498] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 115 bytes, LBA: 0, flags: O_RDWR
[06:10:50.498] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 115 bytes, LBA: 3386, flags: O_WRONLY
[06:10:50.498] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.499] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.499] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.499] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 3501, flags: O_WRONLY
[06:10:50.499] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.500] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 3617, flags: O_WRONLY
[06:10:50.500] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.500] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 3731, flags: O_WRONLY
[06:10:50.501] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 114 bytes, LBA: 0, flags: O_RDWR
[06:10:50.501] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 114 bytes, LBA: 3847, flags: O_WRONLY
[06:10:50.501] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.501] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 116 bytes, LBA: 3961, flags: O_WRONLY
[06:10:50.501] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:50.502] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.502] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:50.538] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:50.538] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.538] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.539] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.540] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.540] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.540] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.541] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.541] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.542] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.542] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.543] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.544] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.544] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.545] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.545] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.545] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.546] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.546] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.547] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.547] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.548] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.550] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 124 bytes, LBA: 0, flags: O_RDWR
[06:10:50.551] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.552] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.554] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.554] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.556] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.556] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.556] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.562] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.564] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.565] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.565] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.566] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.567] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.567] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.569] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.569] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.571] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.571] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.571] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.572] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.572] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.572] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.572] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.573] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.574] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.575] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.576] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.577] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.578] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:50.579] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.579] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.580] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.582] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.583] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.583] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.593] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 111 bytes, LBA: 0, flags: O_RDWR
[06:10:50.599] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:50.603] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 125 bytes, LBA: 0, flags: O_RDWR
[06:10:50.605] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
